source_whois_id,source_character_id,source_character_name,whois_descriptor,whois_text_excerpt,mentioned_name,mention_type,heading,evidence_excerpt,confidence,matched_known_character
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Zhadow,comma_name_list,,"Orc      : Debador, Fedtmule, Tzoroz, Zhadow.",low,no
whois_elvis_1781579197,,Elvis,Maia,"Elvis says 'Fiddlesticks bop' is a Maia
    (Cartographer) [Retired].
Last login 19 years, 9 months, and
    29 days ago from *.no.

   Life is a myth,
   To dream, a salvation,
   Death, a passion,
   Love, a corruption,
   The End, a beginning,
   To wake, a closure,
   To forget is bliss.",Elvis,quoted_speaker,,Elvis says 'Fiddlesticks bop' is a Maia,high,yes
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: https://mume.org/resources/newco
…",Paro,heading_name_list,Evil,"Evil:Paro, Oath, Bufz, Evol",medium,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: https://mume.org/resources/newco
…",Oath,heading_name_list,Evil,"Evil:Paro, Oath, Bufz, Evol",medium,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: https://mume.org/resources/newco
…",Bufz,heading_name_list,Evil,"Evil:Paro, Oath, Bufz, Evol",medium,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: https://mume.org/resources/newco
…",Evol,heading_name_list,Evil,"Evil:Paro, Oath, Bufz, Evol",medium,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guide
…",Tugg,comma_name_list,,"Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guide
…",Poko,comma_name_list,,"Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guide
…",Wren,comma_name_list,,"Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guide
…",Shot,comma_name_list,,"Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guide
…",Ursu,comma_name_list,,"Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guide
…",Fane,comma_name_list,,"Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: http
…",Klax,comma_name_list,,"Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: http
…",Rone,comma_name_list,,"Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: http
…",Tomu,comma_name_list,,"Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: http
…",Dolt,comma_name_list,,"Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: http
…",Vino,comma_name_list,,"Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: http
…",Quak,comma_name_list,,"Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: http
…",Slah,comma_name_list,,"Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: http
…",Tunk,comma_name_list,,"Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: http
…",Twoh,comma_name_list,,"Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: http
…",Ided,comma_name_list,,"Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: https://mume.org/resources/newco
…",Oath,comma_name_list,,"Evil:Paro, Oath, Bufz, Evol",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: https://mume.org/resources/newco
…",Bufz,comma_name_list,,"Evil:Paro, Oath, Bufz, Evol",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: https://mume.org/resources/newco
…",Evol,comma_name_list,,"Evil:Paro, Oath, Bufz, Evol",low,no
whois_endo_1781579225,,Endo,Maia,"Endo Master Spammer of the IDEA board
    is a Maia (Cartographer).
Last login 2 months and 7 days ago from
    *.net.
Player of the following: Baca, Tugg, Poko, Wren, Shot, Ursu, Fane
Also: Agar, Klax, Rone, Tomu, Dolt, Vino, Quak, Slah, Tunk, Twoh, Ided
Evil:Paro, Oath, Bufz, Evol

Rogon tells you 'you're dominating the living shit out of the idea board!'

Please type Who Ranger if you are looking for some help.

New/Returning players type hints, use the hints command.
Newbie Guides: https://mume.org/wiki/index.php?title=Guides
MUME helpfiles: https://mume.org/help/help_index
MUME newcomers: https://mume.org/resources/newcomers
Discord invite: https://discord.gg/pVj9SfTV",Rogon,quoted_speaker,,Rogon tells you 'you're dominating the living shit out of the idea board!',high,yes
whois_enforcer_1781579254,char_enforcer,Enforcer,Maia,"Enforcer of Law and Order on Arda is a
    Maia.
Last login 10 days and 5 hours ago.

Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",Sardaukar,comma_name_list,,"Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",high,yes
whois_enforcer_1781579254,char_enforcer,Enforcer,Maia,"Enforcer of Law and Order on Arda is a
    Maia.
Last login 10 days and 5 hours ago.

Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",Glaran,comma_name_list,,"Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",high,yes
whois_enforcer_1781579254,char_enforcer,Enforcer,Maia,"Enforcer of Law and Order on Arda is a
    Maia.
Last login 10 days and 5 hours ago.

Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",Wind,comma_name_list,,"Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",high,yes
whois_enforcer_1781579254,char_enforcer,Enforcer,Maia,"Enforcer of Law and Order on Arda is a
    Maia.
Last login 10 days and 5 hours ago.

Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",Grizzle,comma_name_list,,"Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",low,no
whois_enforcer_1781579254,char_enforcer,Enforcer,Maia,"Enforcer of Law and Order on Arda is a
    Maia.
Last login 10 days and 5 hours ago.

Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",Pogo,comma_name_list,,"Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",low,no
whois_enforcer_1781579254,char_enforcer,Enforcer,Maia,"Enforcer of Law and Order on Arda is a
    Maia.
Last login 10 days and 5 hours ago.

Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",Dungeonbrawler,comma_name_list,,"Nr.1: Ragface, Sardaukar, Glaran, Wind, Grizzle, Pogo, Dungeonbrawler",low,no
whois_faint_1781579648,char_faint,Faint,Maia,"Faint breeze is a Maia.
Last login 8 years, 11 months, and 1 day ago from *.se.

Darkies: Wenom Warzûr Wozno Wierd Thorzor Nushenak Sophia Malus Nazhtrah Vizh
Wozcrue

Whities: Faint(hobbit) Haldor Dreamweaver Ungrim Myth Amayu",Wenom,heading_name_list,Darkies,Darkies: Wenom Warzûr Wozno Wierd Thorzor Nushenak Sophia Malus Nazhtrah Vizh,high,yes
whois_faint_1781579648,char_faint,Faint,Maia,"Faint breeze is a Maia.
Last login 8 years, 11 months, and 1 day ago from *.se.

Darkies: Wenom Warzûr Wozno Wierd Thorzor Nushenak Sophia Malus Nazhtrah Vizh
Wozcrue

Whities: Faint(hobbit) Haldor Dreamweaver Ungrim Myth Amayu",Warzûr,heading_name_list,Darkies,Darkies: Wenom Warzûr Wozno Wierd Thorzor Nushenak Sophia Malus Nazhtrah Vizh,high,yes
whois_faint_1781579648,char_faint,Faint,Maia,"Faint breeze is a Maia.
Last login 8 years, 11 months, and 1 day ago from *.se.

Darkies: Wenom Warzûr Wozno Wierd Thorzor Nushenak Sophia Malus Nazhtrah Vizh
Wozcrue

Whities: Faint(hobbit) Haldor Dreamweaver Ungrim Myth Amayu",Wozno,heading_name_list,Darkies,Darkies: Wenom Warzûr Wozno Wierd Thorzor Nushenak Sophia Malus Nazhtrah Vizh,medium,no
