whois_id,character_id,character_name,captured_at,raw_text,parsed_level,parsed_race,parsed_class,status,parse_confidence,notes
whois_druin_1780908276,char_druin,Druin,2026-06-08 18:44:36,"Druin of Orodruin is a Dwarf [Retired].
Last login 3 years, 3 months, and 19 days ago.

  Dont touch never ever steel
     Unless you in for the kill !
             IN FOR THE KILL !",,Dwarf,,Retired,medium,"query_name=Druin | display_name=Druin of Orodruin | epithet_or_title=of Orodruin | Last login 3 years, 3 months, and 19 days ago."
whois_dryg_1780908281,char_dryg,Dryg,2026-06-08 18:44:42,Dryg och mild is an Orc [Retired].,,Orc,,Retired,medium,query_name=Dryg | display_name=Dryg och mild | epithet_or_title=och mild
whois_dugmôk_1780908287,,Dugmôk,2026-06-08 18:44:47,"Dugmôk the Devastation is a level thirty-four Tarkhnarb
    Necromancer [Retired].",34,Tarkhnarb,Necromancer,Retired,medium,query_name=Dugmok | display_name=Dugmôk the Devastation | epithet_or_title=the Devastation
whois_dûnlop_1780908292,,Dûnlop,2026-06-08 18:44:53,Dûnlop Dûnlap is an Elf [Retired].,,Elf,,Retired,medium,query_name=Dunlop | display_name=Dûnlop Dûnlap | epithet_or_title=Dûnlap
whois_dural_1780908298,char_dural,Dural,2026-06-08 18:44:58,"Dural Steelsoul is a level thirty-four Dwarven Champion [Retired].
Last login 23 years, 6 months, and 5 days ago from *.fi.",34,Dwarven,Champion,Retired,medium,"query_name=Dural | display_name=Dural Steelsoul | epithet_or_title=Steelsoul | Last login 23 years, 6 months, and 5 days ago from *.fi."
whois_durandir_1780908303,char_durandir,Durandir,2026-06-08 18:45:04,No one by that name.,,,,not_found,high,query_name=Durandir | MUME returned: No one by that name.
whois_durcano_1780908309,char_durcano,Durcano,2026-06-08 18:45:10,"Durcano The Slayer, Lord from the Underworld is a level
    eighty-four Tarkhnarb Fighter [Retired].",84,Tarkhnarb,Fighter,Retired,medium,"query_name=Durcano | display_name=Durcano The Slayer, Lord from the Underworld | epithet_or_title=The Slayer, Lord from the Underworld"
whois_duriel_1780908315,char_duriel,Duriel,2026-06-08 18:45:15,"Duriel the Lesser Minion of Baal is a level twenty-seven Black
    Númenórean Wizard [Retired].

The Righteous shall Fall before the Wicked!

Sleep now in the Fire.",27,Black Númenórean,Wizard,Retired,medium,query_name=Duriel | display_name=Duriel the Lesser Minion of Baal | epithet_or_title=the Lesser Minion of Baal
whois_dûrlak_1780908320,,Dûrlak,2026-06-08 18:45:21,"Dûrlak Kâzh of the Sea of Nûrnen is an Orc [Retired].
Blood for Sauron!",,Orc,,Retired,medium,query_name=Durlak | display_name=Dûrlak Kâzh of the Sea of Nûrnen | epithet_or_title=Kâzh of the Sea of Nûrnen
whois_dushegub_1780908326,char_dushegub,Dushegub,2026-06-08 18:45:26,"Dushegub lagged is a Dwarf [Retired].
Last login 18 years, 3 months, and 13 days ago.",,Dwarf,,Retired,medium,"query_name=Dushegub | display_name=Dushegub lagged | epithet_or_title=lagged | Last login 18 years, 3 months, and 13 days ago."
whois_duvel_1780908331,char_duvel,Duvel,2026-06-08 18:45:32,No one by that name.,,,,not_found,high,query_name=Duvel | MUME returned: No one by that name.
whois_dwar_1780908337,char_dwar,Dwar,2026-06-08 18:45:37,"Dwar the Dog-Lord of Depression is a level twenty-seven Black
    Númenórean Wizard [Retired].
Dendra Dwar, born in Horn on Waw, the Isle of Dogs.",27,Black Númenórean,Wizard,Retired,medium,query_name=Dwar | display_name=Dwar the Dog-Lord of Depression | epithet_or_title=the Dog-Lord of Depression
whois_dwimmer_1780908342,char_dwimmer,Dwimmer,2026-06-08 18:45:43,Dwimmer is a level forty-eight Tarkhnarb Champion [Retired].,48,Tarkhnarb,Champion,Retired,medium,query_name=Dwimmer | display_name=Dwimmer
whois_dwogin_1780908348,char_dwogin,Dwogin,2026-06-08 18:45:48,"Dwogin the Punk is a level thirty-three Dwarven Warrior [Retired].
Last login 25 years, 2 months, and 21 days ago from [numerical
    address].

My True Loyalty Is With My Noldorian Brother Narwyn.",33,Dwarven,Warrior,Retired,medium,"query_name=Dwogin | display_name=Dwogin the Punk | epithet_or_title=the Punk | Last login 25 years, 2 months, and 21 days ago from [numerical address]."
whois_dynamit_1780908353,char_dynamit,Dynamit,2026-06-08 18:45:54,"Dynamit Harry, biggest bitch north of Isengaard is a Dwarf
    [Retired].
Last login 6 years and 14 days ago.",,Dwarf,,Retired,medium,"query_name=Dynamit | display_name=Dynamit Harry, biggest bitch north of Isengaard | epithet_or_title=Harry, biggest bitch north of Isengaard | Last login 6 years and 14 days ago."
whois_eale_1780908359,char_eale,Eale,2026-06-08 18:45:59,No one by that name.,,,,not_found,high,query_name=Eale | MUME returned: No one by that name.
whois_ëárand_1780908364,,Ëárand,2026-06-08 18:46:05,"Ëárand Cataract, Sorcerer of Lothlórien is a Half-Elf [Retired].
Last login 3 years, 9 months, and 3 days ago.

<A friend> tells you 'god that was painful, I made a small mess in Fornost'

Reroll to: 10, 18, 18, 12, 12, 15, 14.",,Half-Elf,,Retired,medium,"query_name=Earand | display_name=Ëárand Cataract, Sorcerer of Lothlórien | epithet_or_title=Cataract, Sorcerer of Lothlórien | Last login 3 years, 9 months, and 3 days ago."
whois_eärnur_1780908370,,Eärnur,2026-06-08 18:46:10,"Eärnur the last King of Gondor is a Black Númenórean [Retired].

              In the Darkness only I will hear your Scream...",,Black Númenórean,,Retired,medium,query_name=Earnur | display_name=Eärnur the last King of Gondor | epithet_or_title=the last King of Gondor
whois_eawian_1780908375,char_eawian,Eawian,2026-06-08 18:46:16,No one by that name.,,,,not_found,high,query_name=Eawian | MUME returned: No one by that name.
whois_echo_1780908381,char_echo,Echo,2026-06-08 18:46:21,"Echo E c h o  E  c  h  o is a level thirty-one Cave Troll Brute
    [Retired].
                            ___________________________
                   /|  /|  |                          |
                   ||__||  |          Please          |
                  /   O O\__           feed           |
                 /          \       the trolls        |
                /      \     \                        |
               /   _    \     \ ----------------------
              /    |\____\     \     ||
             /     | | | |\____/     ||
            /       \|_|_|/   |    __||
           /  /  \            |____| ||
          /   |   | /|        |      --|
          |   |   |//         |____  --|
   * _    |  |_|_|_|          |     \-/",31,Cave Troll,Brute,Retired,medium,query_name=Echo | display_name=Echo E c h o E c h o | epithet_or_title=E c h o E c h o
whois_eckhart_1780908386,char_eckhart,Eckhart,2026-06-08 18:46:27,"Eckhart ""Gurkan"" Brammel is a level fifty-one Dúnadan Veteran
    [Retired].
Last login 15 years, 11 months, and 8 days ago from *.se.

      der pornstern",51,Dúnadan Veteran,,Retired,medium,"query_name=Eckhart | display_name=Eckhart ""Gurkan"" Brammel | epithet_or_title=""Gurkan"" Brammel | Last login 15 years, 11 months, and 8 days ago from *.se."
whois_eder_1780908392,char_eder,Eder,2026-06-08 18:46:32,"Eder the Master is a Dwarf [Retired].
  ===================================   
  =   I Am Your Master, what else?  = 
  ===================================   
                  oo",,Dwarf,,Retired,medium,query_name=Eder | display_name=Eder the Master | epithet_or_title=the Master
whois_edrahil_1780908397,char_edrahil,Edrahil,2026-06-08 18:46:38,"Edrahil is an Elf [Retired].
Last login 13 years, 10 months, and 23 days ago.",,Elf,,Retired,medium,"query_name=Edrahil | display_name=Edrahil | Last login 13 years, 10 months, and 23 days ago."
whois_edvard_1780908403,char_edvard,Edvard,2026-06-08 18:46:43,"Edvard the God, af Norrland is a Maia [Retired].",,Maia,,Retired,medium,"query_name=Edvard | display_name=Edvard the God, af Norrland | epithet_or_title=the God, af Norrland"
whois_eggrât_1780908408,,Eggrât,2026-06-08 18:46:49,"Eggrât Inzsc, Break of Dawn is an Orc [Retired].",,Orc,,Retired,medium,"query_name=Eggrat | display_name=Eggrât Inzsc, Break of Dawn | epithet_or_title=Inzsc, Break of Dawn"
whois_eggraz_1780908414,char_eggraz,Eggraz,2026-06-08 18:46:54,No one by that name.,,,,not_found,high,query_name=Eggraz | MUME returned: No one by that name.
whois_eher_1780908419,char_eher,Eher,2026-06-08 18:47:00,No one by that name.,,,,not_found,high,query_name=Eher | MUME returned: No one by that name.
whois_ehhe_1780908425,char_ehhe,Ehhe,2026-06-08 18:47:05,No one by that name.,,,,not_found,high,query_name=Ehhe | MUME returned: No one by that name.
whois_eidolon_1780908430,char_eidolon,Eidolon,2026-06-08 18:47:11,"Eidolon The Mental Bitch of Minas Morgul is an Orc [Retired].
mentaly unstable",,Orc,,Retired,medium,query_name=Eidolon | display_name=Eidolon The Mental Bitch of Minas Morgul | epithet_or_title=The Mental Bitch of Minas Morgul
whois_eileen_1780908436,char_eileen,Eileen,2026-06-08 18:47:16,"Eileen Summerbreeze, Everqueen of Athel-Loren is an Elf [Retired].
Last login 18 years, 1 month, and 21 days ago.",,Elf,,Retired,medium,"query_name=Eileen | display_name=Eileen Summerbreeze, Everqueen of Athel-Loren | epithet_or_title=Summerbreeze, Everqueen of Athel-Loren | Last login 18 years, 1 month, and 21 days ago."
whois_eirin_1780908441,char_eirin,Eirin,2026-06-08 18:47:22,No one by that name.,,,,not_found,high,query_name=Eirin | MUME returned: No one by that name.
whois_eladamri_1780908447,char_eladamri,Eladamri,2026-06-08 18:47:27,"Eladamri - Lord of Leaves is an Elf [Retired].
Last login 9 days and 13 hours ago.

                Close your ears to the voice of greed,
         and you can turn a gift for one into a gift for many.",,Elf,,Retired,medium,query_name=Eladamri | display_name=Eladamri - Lord of Leaves | epithet_or_title=- Lord of Leaves | Last login 9 days and 13 hours ago.
whois_elajt_1780908452,char_elajt,Elajt,2026-06-08 18:47:33,No one by that name.,,,,not_found,high,query_name=Elajt | MUME returned: No one by that name.
whois_elavar_1780908458,char_elavar,Elavar,2026-06-08 18:47:38,"Elavar the Elf, Stalker of the Misty Mountains is a level
    thirty-seven Noldorin Wizard [Retired].
Last login 3 years, 3 months, and 3 days ago.",37,Noldorin,Wizard,Retired,medium,"query_name=Elavar | display_name=Elavar the Elf, Stalker of the Misty Mountains | epithet_or_title=the Elf, Stalker of the Misty Mountains | Last login 3 years, 3 months, and 3 days ago."
whois_elaviel_1780908463,char_elaviel,Elaviel,2026-06-08 18:47:44,"Elaviel is a level forty-three Silvan Warrior [Retired].
Last login 20 years, 4 months, and 28 days ago from *.com.",43,Silvan,Warrior,Retired,medium,"query_name=Elaviel | display_name=Elaviel | Last login 20 years, 4 months, and 28 days ago from *.com."
whois_elayne_1780908469,char_elayne,Elayne,2026-06-08 18:47:49,No one by that name.,,,,not_found,high,query_name=Elayne | MUME returned: No one by that name.
whois_eldale_1780908474,char_eldale,Eldale,2026-06-08 18:47:55,"Eldale is a Hobbit [Retired].
Last login 18 years, 9 months, and 19 days ago.",,Hobbit,,Retired,medium,"query_name=Eldale | display_name=Eldale | Last login 18 years, 9 months, and 19 days ago."
whois_eldan_1780908480,char_eldan,Eldan,2026-06-08 18:48:00,"Eldan the Wise-Guy is a level thirty-two Half-elven Patriarch
    [Retired].
Last login 22 years, 8 months, and 3 days ago from *.net.
I'm a doctor, not a fighter!",32,Half-elven,Patriarch,Retired,medium,"query_name=Eldan | display_name=Eldan the Wise-Guy | epithet_or_title=the Wise-Guy | Last login 22 years, 8 months, and 3 days ago from *.net."
whois_eldarion_1780908485,char_eldarion,Eldarion,2026-06-08 18:48:06,"Eldarion Starshine, Defender of the Crown is a level fifty-seven
    Half-elven Ranger [Retired].
Last login 22 years, 3 months, and 2 days ago from *.dk.

""Ask not the elves, for they will answer both yes and no.""
""Ask not the dwarves, for they will not tell.""
""Ask not the hobbits, for they do not know.""
""Ask not the humans, for they do not understand.""

Thus spake Eldarion Half-Elven.",57,Half-elven,Ranger,Retired,medium,"query_name=Eldarion | display_name=Eldarion Starshine, Defender of the Crown | epithet_or_title=Starshine, Defender of the Crown | Last login 22 years, 3 months, and 2 days ago from *.dk."
whois_elden_1780908491,char_elden,Elden,2026-06-08 18:48:11,"Elden is a level eighteen Half-elven Patriarch [Retired].
Last login 19 years, 10 months, and 9 days ago from *.ee.",18,Half-elven,Patriarch,Retired,medium,"query_name=Elden | display_name=Elden | Last login 19 years, 10 months, and 9 days ago from *.ee."
whois_eldrasil_1780908496,char_eldrasil,Eldrasil,2026-06-08 18:48:17,"Eldrasil M & M's is an Elf [Retired].
Last login 16 years, 4 months, and 7 days ago.
         _..._
       .'_   _`.  _-.
      / <O> <O> \ \_|
     .|  .-.-.  |_//
    //\   `-'   /-'
    \\ `.__M__.'
    (_) |/   \|
        \\   //
       /_=| |=_\",,Elf,,Retired,medium,"query_name=Eldrasil | display_name=Eldrasil M & M's | epithet_or_title=M & M's | Last login 16 years, 4 months, and 7 days ago."
whois_eldrenil_1780908502,char_eldrenil,Eldrenil,2026-06-08 18:48:22,"Eldrenil Elàrad of Rivendell is a level twenty-four Sindarin
    Wizard [Retired].
Last login 18 years, 3 months, and 21 days ago from *.org.
mark@ons.ca

20 of Sauron's minions have felt my wrath.
I have succumbed to their fierce blows 5 times.",24,Sindarin,Wizard,Retired,medium,"query_name=Eldrenil | display_name=Eldrenil Elàrad of Rivendell | epithet_or_title=Elàrad of Rivendell | Last login 18 years, 3 months, and 21 days ago from *.org."
whois_elebor_1780908507,char_elebor,Elebor,2026-06-08 18:48:28,"Elebor, Knight Crusader of Minas Tirith is a level forty Dúnadan
    Hero [Retired].
Last login 2 months and 27 days ago from *.ee.",40,Dúnadan Hero,,Retired,medium,"query_name=Elebor | display_name=Elebor, Knight Crusader of Minas Tirith | epithet_or_title=, Knight Crusader of Minas Tirith | Last login 2 months and 27 days ago from *.ee."
whois_elemur_1780908513,char_elemur,Elemur,2026-06-08 18:48:33,No one by that name.,,,,not_found,high,query_name=Elemur | MUME returned: No one by that name.
whois_elendur_1780908518,char_elendur,Elendur,2026-06-08 18:48:39,"Elendur is a Half-Elf [Retired].
Last login 1 year, 1 month, and 24 days ago.",,Half-Elf,,Retired,medium,"query_name=Elendur | display_name=Elendur | Last login 1 year, 1 month, and 24 days ago."
whois_elenrìl_1780908524,,Elenrìl,2026-06-08 18:48:45,"Elenrìl i Aristar an ehtelë, heruo Ondolindë is an Elf [Retired].
Last login 5 years, 8 months, and 30 days ago from [numerical
    address].
From the diary of the of Dùnadan ranger Algernon, of Fornost:
<big smudge unreadable part>, ""Noldo"" <undreadable lines> ""..s response:""

""I have seen the golden and silver trees of Amân. I have travelled to the halls
of Mandos, and been reborn several times, punishment for the sinful pro-
clamation of the greatest of our race, in the face of Vàlar. I have seen and
vanquished the most horrible of all of Morgoths creations. I have seen my
home razed by demons spawned in the depths of Ûtumno and Angband.
I am Elenrìl, high wizard of the fountain, lord of fallen Gondolin, subject
to the lady Altariel, or Galadriel in your tongue, Dùnadan. Who are you?""",,Elf,,Retired,medium,"query_name=Elenril | display_name=Elenrìl i Aristar an ehtelë, heruo Ondolindë | epithet_or_title=i Aristar an ehtelë, heruo Ondolindë | Last login 5 years, 8 months, and 30 days ago from [numerical address]."
